pseudo_subid,exp_cond,exp_subid,movName,lag,conditional_probability,event_condition,condition
44,Full,18,Corn,-3,0,intact,Uninterrupted
44,Full,18,Corn,-2,0,intact,Uninterrupted
44,Full,18,Corn,-1,0,intact,Uninterrupted
44,Full,18,Corn,1,0.35,intact,Uninterrupted
44,Full,18,Corn,2,0.333333333,intact,Uninterrupted
44,Full,18,Corn,3,0.045454545,intact,Uninterrupted
44,Full,18,Corn,4,0.047619048,intact,Uninterrupted
44,Full,18,Corn,5,0,intact,Uninterrupted
44,Full,18,Corn,-5,0,separated,Uninterrupted
44,Full,18,Corn,-4,0,separated,Uninterrupted
44,Full,18,Corn,-3,0,separated,Uninterrupted
44,Full,18,Corn,-2,0,separated,Uninterrupted
44,Full,18,Corn,-1,0,separated,Uninterrupted
44,Full,18,Corn,1,0.285714286,separated,Uninterrupted
44,Full,18,Corn,2,0,separated,Uninterrupted
44,Full,18,Corn,3,0.285714286,separated,Uninterrupted
44,Full,18,Corn,4,0.142857143,separated,Uninterrupted
44,Full,18,Corn,5,0,separated,Uninterrupted
34,Full,27,Corn,-5,0,intact,Uninterrupted
34,Full,27,Corn,-4,0,intact,Uninterrupted
34,Full,27,Corn,-3,0.045454545,intact,Uninterrupted
34,Full,27,Corn,-2,0.105263158,intact,Uninterrupted
34,Full,27,Corn,-1,0,intact,Uninterrupted
34,Full,27,Corn,1,0.28125,intact,Uninterrupted
34,Full,27,Corn,2,0.185185185,intact,Uninterrupted
34,Full,27,Corn,3,0.137931034,intact,Uninterrupted
34,Full,27,Corn,4,0.068965517,intact,Uninterrupted
34,Full,27,Corn,5,0,intact,Uninterrupted
34,Full,27,Corn,-5,0,separated,Uninterrupted
34,Full,27,Corn,-4,0,separated,Uninterrupted
34,Full,27,Corn,-3,0,separated,Uninterrupted
34,Full,27,Corn,-2,0,separated,Uninterrupted
34,Full,27,Corn,-1,0,separated,Uninterrupted
34,Full,27,Corn,1,0.333333333,separated,Uninterrupted
34,Full,27,Corn,2,0.333333333,separated,Uninterrupted
34,Full,27,Corn,3,0,separated,Uninterrupted
34,Full,27,Corn,4,0,separated,Uninterrupted
34,Full,27,Corn,5,0,separated,Uninterrupted
76,Ordered,28,Corn,-5,0,intact,Interrupted
76,Ordered,28,Corn,-4,0,intact,Interrupted
76,Ordered,28,Corn,-3,0,intact,Interrupted
76,Ordered,28,Corn,-2,0,intact,Interrupted
76,Ordered,28,Corn,-1,0.214285714,intact,Interrupted
76,Ordered,28,Corn,1,0.481481481,intact,Interrupted
76,Ordered,28,Corn,2,0.24137931,intact,Interrupted
76,Ordered,28,Corn,3,0.172413793,intact,Interrupted
76,Ordered,28,Corn,4,0,intact,Interrupted
76,Ordered,28,Corn,5,0,intact,Interrupted
76,Ordered,28,Corn,-5,0,separated,Interrupted
76,Ordered,28,Corn,-4,0,separated,Interrupted
76,Ordered,28,Corn,-3,0,separated,Interrupted
76,Ordered,28,Corn,-2,0,separated,Interrupted
76,Ordered,28,Corn,-1,0,separated,Interrupted
76,Ordered,28,Corn,1,0.75,separated,Interrupted
76,Ordered,28,Corn,2,0,separated,Interrupted
76,Ordered,28,Corn,3,0,separated,Interrupted
76,Ordered,28,Corn,4,0.2,separated,Interrupted
76,Ordered,28,Corn,5,0.25,separated,Interrupted
28,Ordered,21,Corn,-5,0,intact,Interrupted
28,Ordered,21,Corn,-4,0,intact,Interrupted
28,Ordered,21,Corn,-3,0.066666667,intact,Interrupted
28,Ordered,21,Corn,-2,0,intact,Interrupted
28,Ordered,21,Corn,-1,0.055555556,intact,Interrupted
28,Ordered,21,Corn,1,0.25,intact,Interrupted
28,Ordered,21,Corn,2,0.347826087,intact,Interrupted
28,Ordered,21,Corn,3,0.041666667,intact,Interrupted
28,Ordered,21,Corn,4,0.083333333,intact,Interrupted
28,Ordered,21,Corn,5,0.041666667,intact,Interrupted
28,Ordered,21,Corn,-5,0,separated,Interrupted
28,Ordered,21,Corn,-4,0,separated,Interrupted
28,Ordered,21,Corn,-3,0,separated,Interrupted
28,Ordered,21,Corn,-2,0,separated,Interrupted
28,Ordered,21,Corn,-1,0,separated,Interrupted
28,Ordered,21,Corn,1,0.4,separated,Interrupted
28,Ordered,21,Corn,2,0.2,separated,Interrupted
28,Ordered,21,Corn,3,0.333333333,separated,Interrupted
28,Ordered,21,Corn,4,0,separated,Interrupted
28,Ordered,21,Corn,5,0,separated,Interrupted
13,Jumbled,3,Corn,-5,0,intact,Jumbled
13,Jumbled,3,Corn,-4,0,intact,Jumbled
13,Jumbled,3,Corn,-3,0,intact,Jumbled
13,Jumbled,3,Corn,-2,0.0625,intact,Jumbled
13,Jumbled,3,Corn,-1,0.058823529,intact,Jumbled
13,Jumbled,3,Corn,1,0.333333333,intact,Jumbled
13,Jumbled,3,Corn,2,0.304347826,intact,Jumbled
13,Jumbled,3,Corn,3,0.16,intact,Jumbled
13,Jumbled,3,Corn,4,0.045454545,intact,Jumbled
13,Jumbled,3,Corn,5,0.083333333,intact,Jumbled
13,Jumbled,3,Corn,-5,0,separated,Jumbled
13,Jumbled,3,Corn,-4,0,separated,Jumbled
13,Jumbled,3,Corn,-3,0,separated,Jumbled
13,Jumbled,3,Corn,-2,0,separated,Jumbled
13,Jumbled,3,Corn,-1,0,separated,Jumbled
13,Jumbled,3,Corn,1,0,separated,Jumbled
13,Jumbled,3,Corn,2,0,separated,Jumbled
13,Jumbled,3,Corn,3,0,separated,Jumbled
13,Jumbled,3,Corn,4,0,separated,Jumbled
13,Jumbled,3,Corn,5,0,separated,Jumbled
63,Jumbled,16,Corn,-5,0,intact,Jumbled
63,Jumbled,16,Corn,-4,0,intact,Jumbled
63,Jumbled,16,Corn,-3,0,intact,Jumbled
63,Jumbled,16,Corn,-2,0,intact,Jumbled
63,Jumbled,16,Corn,-1,0,intact,Jumbled
63,Jumbled,16,Corn,1,0.166666667,intact,Jumbled
63,Jumbled,16,Corn,2,0.333333333,intact,Jumbled
63,Jumbled,16,Corn,3,0.083333333,intact,Jumbled
63,Jumbled,16,Corn,4,0,intact,Jumbled
63,Jumbled,16,Corn,5,0.1,intact,Jumbled
63,Jumbled,16,Corn,-5,0,separated,Jumbled
63,Jumbled,16,Corn,-4,0,separated,Jumbled
63,Jumbled,16,Corn,-3,0,separated,Jumbled
63,Jumbled,16,Corn,-2,0,separated,Jumbled
63,Jumbled,16,Corn,-1,0,separated,Jumbled
63,Jumbled,16,Corn,1,0.666666667,separated,Jumbled
63,Jumbled,16,Corn,2,0,separated,Jumbled
63,Jumbled,16,Corn,3,0,separated,Jumbled
63,Jumbled,16,Corn,4,0,separated,Jumbled
63,Jumbled,16,Corn,5,0,separated,Jumbled
82,Full,26,Corn,-5,0,intact,Uninterrupted
82,Full,26,Corn,-4,0,intact,Uninterrupted
82,Full,26,Corn,-3,0,intact,Uninterrupted
82,Full,26,Corn,-2,0,intact,Uninterrupted
82,Full,26,Corn,-1,0,intact,Uninterrupted
82,Full,26,Corn,1,0.259259259,intact,Uninterrupted
82,Full,26,Corn,2,0.2,intact,Uninterrupted
82,Full,26,Corn,3,0.076923077,intact,Uninterrupted
82,Full,26,Corn,4,0.166666667,intact,Uninterrupted
82,Full,26,Corn,5,0,intact,Uninterrupted
82,Full,26,Corn,-5,0,separated,Uninterrupted
82,Full,26,Corn,-4,0,separated,Uninterrupted
82,Full,26,Corn,-3,0,separated,Uninterrupted
82,Full,26,Corn,-2,0,separated,Uninterrupted
82,Full,26,Corn,-1,0,separated,Uninterrupted
82,Full,26,Corn,1,0.5,separated,Uninterrupted
82,Full,26,Corn,2,0,separated,Uninterrupted
82,Full,26,Corn,3,0,separated,Uninterrupted
82,Full,26,Corn,4,0.5,separated,Uninterrupted
82,Full,26,Corn,5,0,separated,Uninterrupted
5,Full,25,Corn,-5,0,intact,Uninterrupted
5,Full,25,Corn,-4,0,intact,Uninterrupted
5,Full,25,Corn,-3,0,intact,Uninterrupted
5,Full,25,Corn,-2,0.055555556,intact,Uninterrupted
5,Full,25,Corn,-1,0,intact,Uninterrupted
5,Full,25,Corn,1,0.380952381,intact,Uninterrupted
5,Full,25,Corn,2,0,intact,Uninterrupted
5,Full,25,Corn,3,0.15,intact,Uninterrupted
5,Full,25,Corn,4,0.15,intact,Uninterrupted
5,Full,25,Corn,5,0.105263158,intact,Uninterrupted
5,Full,25,Corn,-5,0,separated,Uninterrupted
5,Full,25,Corn,-4,0,separated,Uninterrupted
5,Full,25,Corn,-3,0,separated,Uninterrupted
5,Full,25,Corn,-2,0,separated,Uninterrupted
5,Full,25,Corn,-1,0,separated,Uninterrupted
5,Full,25,Corn,1,0.5,separated,Uninterrupted
5,Full,25,Corn,2,0,separated,Uninterrupted
5,Full,25,Corn,3,0,separated,Uninterrupted
5,Full,25,Corn,4,0.25,separated,Uninterrupted
5,Full,25,Corn,5,0,separated,Uninterrupted
51,Jumbled,11,Corn,-5,0,intact,Jumbled
51,Jumbled,11,Corn,-4,0,intact,Jumbled
51,Jumbled,11,Corn,-3,0,intact,Jumbled
51,Jumbled,11,Corn,-2,0.125,intact,Jumbled
51,Jumbled,11,Corn,-1,0,intact,Jumbled
51,Jumbled,11,Corn,1,0.1,intact,Jumbled
51,Jumbled,11,Corn,2,0.333333333,intact,Jumbled
51,Jumbled,11,Corn,3,0,intact,Jumbled
51,Jumbled,11,Corn,4,0.125,intact,Jumbled
51,Jumbled,11,Corn,5,0,intact,Jumbled
51,Jumbled,11,Corn,-5,0,separated,Jumbled
51,Jumbled,11,Corn,-4,0,separated,Jumbled
51,Jumbled,11,Corn,-3,0,separated,Jumbled
51,Jumbled,11,Corn,-2,0,separated,Jumbled
51,Jumbled,11,Corn,-1,0,separated,Jumbled
51,Jumbled,11,Corn,1,0,separated,Jumbled
51,Jumbled,11,Corn,2,0,separated,Jumbled
51,Jumbled,11,Corn,3,0,separated,Jumbled
51,Jumbled,11,Corn,4,0,separated,Jumbled
51,Jumbled,11,Corn,5,0,separated,Jumbled
21,Full,7,Corn,-5,0,intact,Uninterrupted
21,Full,7,Corn,-4,0,intact,Uninterrupted
21,Full,7,Corn,-3,0,intact,Uninterrupted
21,Full,7,Corn,-2,0,intact,Uninterrupted
21,Full,7,Corn,-1,0,intact,Uninterrupted
21,Full,7,Corn,1,0.470588235,intact,Uninterrupted
21,Full,7,Corn,2,0.235294118,intact,Uninterrupted
21,Full,7,Corn,3,0,intact,Uninterrupted
21,Full,7,Corn,4,0,intact,Uninterrupted
21,Full,7,Corn,5,0.117647059,intact,Uninterrupted
21,Full,7,Corn,-5,0,separated,Uninterrupted
21,Full,7,Corn,-4,0,separated,Uninterrupted
21,Full,7,Corn,-3,0,separated,Uninterrupted
21,Full,7,Corn,-2,0,separated,Uninterrupted
21,Full,7,Corn,-1,0,separated,Uninterrupted
21,Full,7,Corn,1,0.166666667,separated,Uninterrupted
21,Full,7,Corn,2,0,separated,Uninterrupted
21,Full,7,Corn,3,0.333333333,separated,Uninterrupted
21,Full,7,Corn,4,0,separated,Uninterrupted
21,Full,7,Corn,5,0.25,separated,Uninterrupted
66,Jumbled,32,Corn,-5,0,intact,Jumbled
66,Jumbled,32,Corn,-4,0,intact,Jumbled
66,Jumbled,32,Corn,-3,0.066666667,intact,Jumbled
66,Jumbled,32,Corn,-2,0,intact,Jumbled
66,Jumbled,32,Corn,-1,0,intact,Jumbled
66,Jumbled,32,Corn,1,0.2,intact,Jumbled
66,Jumbled,32,Corn,2,0.111111111,intact,Jumbled
66,Jumbled,32,Corn,3,0.052631579,intact,Jumbled
66,Jumbled,32,Corn,4,0.058823529,intact,Jumbled
66,Jumbled,32,Corn,5,0.052631579,intact,Jumbled
66,Jumbled,32,Corn,-5,0,separated,Jumbled
66,Jumbled,32,Corn,-4,0,separated,Jumbled
66,Jumbled,32,Corn,-3,0.5,separated,Jumbled
66,Jumbled,32,Corn,-2,0,separated,Jumbled
66,Jumbled,32,Corn,-1,0,separated,Jumbled
66,Jumbled,32,Corn,1,1,separated,Jumbled
66,Jumbled,32,Corn,2,0,separated,Jumbled
66,Jumbled,32,Corn,3,0,separated,Jumbled
66,Jumbled,32,Corn,4,0,separated,Jumbled
66,Jumbled,32,Corn,5,0,separated,Jumbled
16,Ordered,13,Corn,-5,0,intact,Interrupted
16,Ordered,13,Corn,-4,0,intact,Interrupted
16,Ordered,13,Corn,-3,0,intact,Interrupted
16,Ordered,13,Corn,-2,0,intact,Interrupted
16,Ordered,13,Corn,-1,0.090909091,intact,Interrupted
16,Ordered,13,Corn,1,0.444444444,intact,Interrupted
16,Ordered,13,Corn,2,0.111111111,intact,Interrupted
16,Ordered,13,Corn,3,0.117647059,intact,Interrupted
16,Ordered,13,Corn,4,0,intact,Interrupted
16,Ordered,13,Corn,5,0.117647059,intact,Interrupted
16,Ordered,13,Corn,-5,0,separated,Interrupted
16,Ordered,13,Corn,-4,0,separated,Interrupted
16,Ordered,13,Corn,-3,0,separated,Interrupted
16,Ordered,13,Corn,-2,0,separated,Interrupted
16,Ordered,13,Corn,-1,0,separated,Interrupted
16,Ordered,13,Corn,1,1,separated,Interrupted
16,Ordered,13,Corn,2,0,separated,Interrupted
16,Ordered,13,Corn,3,0,separated,Interrupted
16,Ordered,13,Corn,4,0,separated,Interrupted
16,Ordered,13,Corn,5,0,separated,Interrupted
48,Ordered,9,Corn,-5,0,intact,Interrupted
48,Ordered,9,Corn,-4,0,intact,Interrupted
48,Ordered,9,Corn,-3,0,intact,Interrupted
48,Ordered,9,Corn,-2,0,intact,Interrupted
48,Ordered,9,Corn,-1,0,intact,Interrupted
48,Ordered,9,Corn,1,0.090909091,intact,Interrupted
48,Ordered,9,Corn,2,0.181818182,intact,Interrupted
48,Ordered,9,Corn,3,0.090909091,intact,Interrupted
48,Ordered,9,Corn,4,0.090909091,intact,Interrupted
48,Ordered,9,Corn,5,0,intact,Interrupted
48,Ordered,9,Corn,-5,0,separated,Interrupted
48,Ordered,9,Corn,-4,0,separated,Interrupted
48,Ordered,9,Corn,-3,0,separated,Interrupted
48,Ordered,9,Corn,-2,0,separated,Interrupted
48,Ordered,9,Corn,-1,0,separated,Interrupted
48,Ordered,9,Corn,1,0,separated,Interrupted
48,Ordered,9,Corn,2,0,separated,Interrupted
48,Ordered,9,Corn,3,0,separated,Interrupted
48,Ordered,9,Corn,4,0,separated,Interrupted
48,Ordered,9,Corn,5,0,separated,Interrupted
38,Full,5,Corn,-5,0,intact,Uninterrupted
38,Full,5,Corn,-4,0,intact,Uninterrupted
38,Full,5,Corn,-3,0,intact,Uninterrupted
38,Full,5,Corn,-2,0,intact,Uninterrupted
38,Full,5,Corn,-1,0,intact,Uninterrupted
38,Full,5,Corn,1,0.111111111,intact,Uninterrupted
38,Full,5,Corn,2,0.111111111,intact,Uninterrupted
38,Full,5,Corn,3,0,intact,Uninterrupted
38,Full,5,Corn,4,0,intact,Uninterrupted
38,Full,5,Corn,5,0.222222222,intact,Uninterrupted
38,Full,5,Corn,-5,0,separated,Uninterrupted
38,Full,5,Corn,-4,0,separated,Uninterrupted
38,Full,5,Corn,-3,0,separated,Uninterrupted
38,Full,5,Corn,-2,0,separated,Uninterrupted
38,Full,5,Corn,-1,0,separated,Uninterrupted
38,Full,5,Corn,1,0,separated,Uninterrupted
38,Full,5,Corn,2,0,separated,Uninterrupted
38,Full,5,Corn,3,0,separated,Uninterrupted
38,Full,5,Corn,4,0,separated,Uninterrupted
38,Full,5,Corn,5,0,separated,Uninterrupted
24,Full,13,Corn,-5,0.045454545,intact,Uninterrupted
24,Full,13,Corn,-4,0,intact,Uninterrupted
24,Full,13,Corn,-3,0,intact,Uninterrupted
24,Full,13,Corn,-2,0,intact,Uninterrupted
24,Full,13,Corn,-1,0.045454545,intact,Uninterrupted
24,Full,13,Corn,1,0.358974359,intact,Uninterrupted
24,Full,13,Corn,2,0.285714286,intact,Uninterrupted
24,Full,13,Corn,3,0.111111111,intact,Uninterrupted
24,Full,13,Corn,4,0.055555556,intact,Uninterrupted
24,Full,13,Corn,5,0.029411765,intact,Uninterrupted
24,Full,13,Corn,-5,0,separated,Uninterrupted
24,Full,13,Corn,-4,0,separated,Uninterrupted
24,Full,13,Corn,-3,0,separated,Uninterrupted
24,Full,13,Corn,-2,0,separated,Uninterrupted
24,Full,13,Corn,-1,0,separated,Uninterrupted
24,Full,13,Corn,1,1,separated,Uninterrupted
24,Full,13,Corn,2,0.333333333,separated,Uninterrupted
24,Full,13,Corn,3,0,separated,Uninterrupted
24,Full,13,Corn,4,0,separated,Uninterrupted
24,Full,13,Corn,5,0,separated,Uninterrupted
54,Ordered,6,Corn,-5,0,intact,Interrupted
54,Ordered,6,Corn,-4,0,intact,Interrupted
54,Ordered,6,Corn,-3,0,intact,Interrupted
54,Ordered,6,Corn,-2,0.0625,intact,Interrupted
54,Ordered,6,Corn,-1,0.095238095,intact,Interrupted
54,Ordered,6,Corn,1,0.310344828,intact,Interrupted
54,Ordered,6,Corn,2,0.285714286,intact,Interrupted
54,Ordered,6,Corn,3,0.096774194,intact,Interrupted
54,Ordered,6,Corn,4,0.103448276,intact,Interrupted
54,Ordered,6,Corn,5,0.037037037,intact,Interrupted
54,Ordered,6,Corn,-5,0,separated,Interrupted
54,Ordered,6,Corn,-4,0,separated,Interrupted
54,Ordered,6,Corn,-3,0,separated,Interrupted
54,Ordered,6,Corn,-2,0,separated,Interrupted
54,Ordered,6,Corn,-1,0.333333333,separated,Interrupted
54,Ordered,6,Corn,1,0.2,separated,Interrupted
54,Ordered,6,Corn,2,0.166666667,separated,Interrupted
54,Ordered,6,Corn,3,0,separated,Interrupted
54,Ordered,6,Corn,4,0,separated,Interrupted
54,Ordered,6,Corn,5,0,separated,Interrupted
87,Full,2,Corn,-5,0,intact,Uninterrupted
87,Full,2,Corn,-4,0,intact,Uninterrupted
87,Full,2,Corn,-3,0,intact,Uninterrupted
87,Full,2,Corn,-2,0.066666667,intact,Uninterrupted
87,Full,2,Corn,-1,0.052631579,intact,Uninterrupted
87,Full,2,Corn,1,0.166666667,intact,Uninterrupted
87,Full,2,Corn,2,0.269230769,intact,Uninterrupted
87,Full,2,Corn,3,0.111111111,intact,Uninterrupted
87,Full,2,Corn,4,0.115384615,intact,Uninterrupted
87,Full,2,Corn,5,0.04,intact,Uninterrupted
87,Full,2,Corn,-5,0,separated,Uninterrupted
87,Full,2,Corn,-4,0,separated,Uninterrupted
87,Full,2,Corn,-3,0,separated,Uninterrupted
87,Full,2,Corn,-2,0,separated,Uninterrupted
87,Full,2,Corn,-1,0,separated,Uninterrupted
87,Full,2,Corn,1,1,separated,Uninterrupted
87,Full,2,Corn,2,0,separated,Uninterrupted
87,Full,2,Corn,3,0,separated,Uninterrupted
87,Full,2,Corn,4,0,separated,Uninterrupted
87,Full,2,Corn,5,0,separated,Uninterrupted
92,Ordered,7,Corn,-5,0,intact,Interrupted
92,Ordered,7,Corn,-4,0,intact,Interrupted
92,Ordered,7,Corn,-3,0.071428571,intact,Interrupted
92,Ordered,7,Corn,-2,0,intact,Interrupted
92,Ordered,7,Corn,-1,0.066666667,intact,Interrupted
92,Ordered,7,Corn,1,0.461538462,intact,Interrupted
92,Ordered,7,Corn,2,0.222222222,intact,Interrupted
92,Ordered,7,Corn,3,0.153846154,intact,Interrupted
92,Ordered,7,Corn,4,0.04,intact,Interrupted
92,Ordered,7,Corn,5,0,intact,Interrupted
92,Ordered,7,Corn,-5,0,separated,Interrupted
92,Ordered,7,Corn,-4,0,separated,Interrupted
92,Ordered,7,Corn,-3,0,separated,Interrupted
92,Ordered,7,Corn,-2,0,separated,Interrupted
92,Ordered,7,Corn,-1,0,separated,Interrupted
92,Ordered,7,Corn,1,0.2,separated,Interrupted
92,Ordered,7,Corn,2,0.333333333,separated,Interrupted
92,Ordered,7,Corn,3,0,separated,Interrupted
92,Ordered,7,Corn,4,0.2,separated,Interrupted
92,Ordered,7,Corn,5,0,separated,Interrupted
31,Full,20,Corn,-5,0,intact,Uninterrupted
31,Full,20,Corn,-4,0,intact,Uninterrupted
31,Full,20,Corn,-3,0,intact,Uninterrupted
31,Full,20,Corn,-2,0,intact,Uninterrupted
31,Full,20,Corn,-1,0,intact,Uninterrupted
31,Full,20,Corn,1,0.222222222,intact,Uninterrupted
31,Full,20,Corn,2,0.222222222,intact,Uninterrupted
31,Full,20,Corn,3,0,intact,Uninterrupted
31,Full,20,Corn,4,0.111111111,intact,Uninterrupted
31,Full,20,Corn,5,0.055555556,intact,Uninterrupted
31,Full,20,Corn,-5,0,separated,Uninterrupted
31,Full,20,Corn,-4,0,separated,Uninterrupted
31,Full,20,Corn,-3,0,separated,Uninterrupted
31,Full,20,Corn,-2,0,separated,Uninterrupted
31,Full,20,Corn,-1,0,separated,Uninterrupted
31,Full,20,Corn,1,0.5,separated,Uninterrupted
31,Full,20,Corn,2,0.5,separated,Uninterrupted
31,Full,20,Corn,3,0,separated,Uninterrupted
31,Full,20,Corn,4,0,separated,Uninterrupted
31,Full,20,Corn,5,0,separated,Uninterrupted
41,Full,17,Corn,-5,0,intact,Uninterrupted
41,Full,17,Corn,-4,0,intact,Uninterrupted
41,Full,17,Corn,-3,0.083333333,intact,Uninterrupted
41,Full,17,Corn,-2,0.090909091,intact,Uninterrupted
41,Full,17,Corn,-1,0,intact,Uninterrupted
41,Full,17,Corn,1,0.166666667,intact,Uninterrupted
41,Full,17,Corn,2,0.090909091,intact,Uninterrupted
41,Full,17,Corn,3,0,intact,Uninterrupted
41,Full,17,Corn,4,0.166666667,intact,Uninterrupted
41,Full,17,Corn,5,0.076923077,intact,Uninterrupted
41,Full,17,Corn,-5,0,separated,Uninterrupted
41,Full,17,Corn,-4,0,separated,Uninterrupted
41,Full,17,Corn,-3,0,separated,Uninterrupted
41,Full,17,Corn,-2,0,separated,Uninterrupted
41,Full,17,Corn,-1,0,separated,Uninterrupted
41,Full,17,Corn,1,0.333333333,separated,Uninterrupted
41,Full,17,Corn,2,0,separated,Uninterrupted
41,Full,17,Corn,3,0.5,separated,Uninterrupted
41,Full,17,Corn,4,0,separated,Uninterrupted
41,Full,17,Corn,5,0,separated,Uninterrupted
9,Jumbled,1,Corn,-5,0.043478261,intact,Jumbled
9,Jumbled,1,Corn,-4,0.043478261,intact,Jumbled
9,Jumbled,1,Corn,-3,0,intact,Jumbled
9,Jumbled,1,Corn,-2,0.052631579,intact,Jumbled
9,Jumbled,1,Corn,-1,0,intact,Jumbled
9,Jumbled,1,Corn,1,0.32,intact,Jumbled
9,Jumbled,1,Corn,2,0.166666667,intact,Jumbled
9,Jumbled,1,Corn,3,0.08,intact,Jumbled
9,Jumbled,1,Corn,4,0.1,intact,Jumbled
9,Jumbled,1,Corn,5,0,intact,Jumbled
9,Jumbled,1,Corn,-5,0,separated,Jumbled
9,Jumbled,1,Corn,-4,0,separated,Jumbled
9,Jumbled,1,Corn,-3,0,separated,Jumbled
9,Jumbled,1,Corn,-2,0,separated,Jumbled
9,Jumbled,1,Corn,-1,0,separated,Jumbled
9,Jumbled,1,Corn,1,0.2,separated,Jumbled
9,Jumbled,1,Corn,2,0.142857143,separated,Jumbled
9,Jumbled,1,Corn,3,0,separated,Jumbled
9,Jumbled,1,Corn,4,0,separated,Jumbled
9,Jumbled,1,Corn,5,0,separated,Jumbled
73,Full,6,Corn,-5,0,intact,Uninterrupted
73,Full,6,Corn,-4,0,intact,Uninterrupted
73,Full,6,Corn,-3,0,intact,Uninterrupted
73,Full,6,Corn,-2,0.125,intact,Uninterrupted
73,Full,6,Corn,-1,0,intact,Uninterrupted
73,Full,6,Corn,1,0.125,intact,Uninterrupted
73,Full,6,Corn,2,0,intact,Uninterrupted
73,Full,6,Corn,3,0,intact,Uninterrupted
73,Full,6,Corn,4,0.222222222,intact,Uninterrupted
73,Full,6,Corn,5,0,intact,Uninterrupted
73,Full,6,Corn,-5,0,separated,Uninterrupted
73,Full,6,Corn,-4,0,separated,Uninterrupted
73,Full,6,Corn,-3,0,separated,Uninterrupted
73,Full,6,Corn,-2,0,separated,Uninterrupted
73,Full,6,Corn,-1,0,separated,Uninterrupted
73,Full,6,Corn,1,0,separated,Uninterrupted
73,Full,6,Corn,2,0,separated,Uninterrupted
73,Full,6,Corn,3,0,separated,Uninterrupted
73,Full,6,Corn,4,0,separated,Uninterrupted
73,Full,6,Corn,5,0,separated,Uninterrupted
70,Ordered,26,Corn,-5,0,intact,Interrupted
70,Ordered,26,Corn,-4,0,intact,Interrupted
70,Ordered,26,Corn,-3,0,intact,Interrupted
70,Ordered,26,Corn,-2,0,intact,Interrupted
70,Ordered,26,Corn,-1,0,intact,Interrupted
70,Ordered,26,Corn,1,0.25,intact,Interrupted
70,Ordered,26,Corn,2,0.133333333,intact,Interrupted
70,Ordered,26,Corn,3,0.0625,intact,Interrupted
70,Ordered,26,Corn,4,0,intact,Interrupted
70,Ordered,26,Corn,5,0.0625,intact,Interrupted
70,Ordered,26,Corn,-5,0,separated,Interrupted
70,Ordered,26,Corn,-4,0,separated,Interrupted
70,Ordered,26,Corn,-3,0,separated,Interrupted
70,Ordered,26,Corn,-2,0,separated,Interrupted
70,Ordered,26,Corn,-1,0,separated,Interrupted
70,Ordered,26,Corn,1,1,separated,Interrupted
70,Ordered,26,Corn,2,0,separated,Interrupted
70,Ordered,26,Corn,3,0,separated,Interrupted
70,Ordered,26,Corn,4,0,separated,Interrupted
70,Ordered,26,Corn,5,0,separated,Interrupted
32,Jumbled,27,Corn,-5,0,intact,Jumbled
32,Jumbled,27,Corn,-4,0,intact,Jumbled
32,Jumbled,27,Corn,-3,0,intact,Jumbled
32,Jumbled,27,Corn,-2,0.066666667,intact,Jumbled
32,Jumbled,27,Corn,-1,0.076923077,intact,Jumbled
32,Jumbled,27,Corn,1,0.235294118,intact,Jumbled
32,Jumbled,27,Corn,2,0.058823529,intact,Jumbled
32,Jumbled,27,Corn,3,0.055555556,intact,Jumbled
32,Jumbled,27,Corn,4,0.058823529,intact,Jumbled
32,Jumbled,27,Corn,5,0.0625,intact,Jumbled
32,Jumbled,27,Corn,-5,0,separated,Jumbled
32,Jumbled,27,Corn,-4,0,separated,Jumbled
32,Jumbled,27,Corn,-3,0,separated,Jumbled
32,Jumbled,27,Corn,-2,0,separated,Jumbled
32,Jumbled,27,Corn,-1,0,separated,Jumbled
32,Jumbled,27,Corn,1,0.666666667,separated,Jumbled
32,Jumbled,27,Corn,2,0,separated,Jumbled
32,Jumbled,27,Corn,3,0,separated,Jumbled
32,Jumbled,27,Corn,4,0,separated,Jumbled
32,Jumbled,27,Corn,5,0,separated,Jumbled
42,Jumbled,13,Corn,-5,0,intact,Jumbled
42,Jumbled,13,Corn,-4,0,intact,Jumbled
42,Jumbled,13,Corn,-3,0,intact,Jumbled
42,Jumbled,13,Corn,-2,0.066666667,intact,Jumbled
42,Jumbled,13,Corn,-1,0.133333333,intact,Jumbled
42,Jumbled,13,Corn,1,0.35,intact,Jumbled
42,Jumbled,13,Corn,2,0.05,intact,Jumbled
42,Jumbled,13,Corn,3,0.052631579,intact,Jumbled
42,Jumbled,13,Corn,4,0.166666667,intact,Jumbled
42,Jumbled,13,Corn,5,0.1,intact,Jumbled
42,Jumbled,13,Corn,-5,0,separated,Jumbled
42,Jumbled,13,Corn,-4,0,separated,Jumbled
42,Jumbled,13,Corn,-3,0,separated,Jumbled
42,Jumbled,13,Corn,-2,0,separated,Jumbled
42,Jumbled,13,Corn,-1,0.2,separated,Jumbled
42,Jumbled,13,Corn,1,0.2,separated,Jumbled
42,Jumbled,13,Corn,2,0.25,separated,Jumbled
42,Jumbled,13,Corn,3,0,separated,Jumbled
42,Jumbled,13,Corn,4,0,separated,Jumbled
42,Jumbled,13,Corn,5,0,separated,Jumbled
91,Jumbled,24,Corn,-5,0,intact,Jumbled
