pseudo_subid,exp_subid,exp_cond,movName,recalled_eventNo,precision,condition
8,5,Ordered,3Iron,68,0.551550858,Interrupted
8,5,Ordered,3Iron,41,0.691444874,Interrupted
8,5,Ordered,3Iron,39,0.718817025,Interrupted
8,5,Ordered,3Iron,59,0.657534003,Interrupted
8,5,Ordered,3Iron,62,0.619249552,Interrupted
8,5,Ordered,3Iron,66,0.755031407,Interrupted
8,5,Ordered,3Iron,69,0.736610681,Interrupted
8,5,Ordered,3Iron,70,0.687007517,Interrupted
8,5,Ordered,3Iron,71,0.719887078,Interrupted
8,5,Ordered,3Iron,74,0.76648441,Interrupted
72,31,Full,3Iron,1,0.728998184,Uninterrupted
72,31,Full,3Iron,2,0.735559642,Uninterrupted
72,31,Full,3Iron,3,0.713878363,Uninterrupted
72,31,Full,3Iron,4,0.715599269,Uninterrupted
72,31,Full,3Iron,5,0.708389372,Uninterrupted
72,31,Full,3Iron,6,0.788171232,Uninterrupted
72,31,Full,3Iron,8,0.721010238,Uninterrupted
72,31,Full,3Iron,7,0.717766419,Uninterrupted
72,31,Full,3Iron,9,0.567218587,Uninterrupted
72,31,Full,3Iron,10,0.803575695,Uninterrupted
72,31,Full,3Iron,11,0.837044746,Uninterrupted
72,31,Full,3Iron,12,0.737269342,Uninterrupted
72,31,Full,3Iron,13,0.726922005,Uninterrupted
72,31,Full,3Iron,14,0.782084882,Uninterrupted
72,31,Full,3Iron,15,0.732436836,Uninterrupted
72,31,Full,3Iron,17,0.78282389,Uninterrupted
72,31,Full,3Iron,19,0.692606196,Uninterrupted
72,31,Full,3Iron,20,0.75372979,Uninterrupted
72,31,Full,3Iron,22,0.687591746,Uninterrupted
72,31,Full,3Iron,23,0.745746672,Uninterrupted
72,31,Full,3Iron,24,0.640483513,Uninterrupted
72,31,Full,3Iron,25,0.74723202,Uninterrupted
72,31,Full,3Iron,26,0.800307304,Uninterrupted
72,31,Full,3Iron,27,0.705419362,Uninterrupted
72,31,Full,3Iron,28,0.580066755,Uninterrupted
72,31,Full,3Iron,29,0.663618833,Uninterrupted
72,31,Full,3Iron,30,0.665482223,Uninterrupted
72,31,Full,3Iron,31,0.730816066,Uninterrupted
72,31,Full,3Iron,32,0.734038353,Uninterrupted
72,31,Full,3Iron,33,0.748249739,Uninterrupted
72,31,Full,3Iron,35,0.803332508,Uninterrupted
72,31,Full,3Iron,36,0.6469827,Uninterrupted
72,31,Full,3Iron,37,0.796878934,Uninterrupted
72,31,Full,3Iron,38,0.651601151,Uninterrupted
72,31,Full,3Iron,39,0.7897138,Uninterrupted
72,31,Full,3Iron,41,0.798987836,Uninterrupted
72,31,Full,3Iron,42,0.731777549,Uninterrupted
72,31,Full,3Iron,43,0.616905376,Uninterrupted
72,31,Full,3Iron,44,0.649503648,Uninterrupted
72,31,Full,3Iron,45,0.804641545,Uninterrupted
72,31,Full,3Iron,46,0.680048436,Uninterrupted
72,31,Full,3Iron,47,0.593249023,Uninterrupted
72,31,Full,3Iron,49,0.636894241,Uninterrupted
72,31,Full,3Iron,59,0.611155108,Uninterrupted
72,31,Full,3Iron,51,0.550203796,Uninterrupted
72,31,Full,3Iron,52,0.582722403,Uninterrupted
72,31,Full,3Iron,63,0.777381867,Uninterrupted
72,31,Full,3Iron,57,0.646241784,Uninterrupted
72,31,Full,3Iron,58,0.699269742,Uninterrupted
72,31,Full,3Iron,59,0.733276501,Uninterrupted
72,31,Full,3Iron,60,0.712402731,Uninterrupted
72,31,Full,3Iron,61,0.768323541,Uninterrupted
72,31,Full,3Iron,62,0.757620811,Uninterrupted
72,31,Full,3Iron,66,0.689588279,Uninterrupted
72,31,Full,3Iron,67,0.708906621,Uninterrupted
72,31,Full,3Iron,68,0.498826839,Uninterrupted
72,31,Full,3Iron,69,0.770971656,Uninterrupted
72,31,Full,3Iron,70,0.64695929,Uninterrupted
72,31,Full,3Iron,71,0.640105113,Uninterrupted
72,31,Full,3Iron,74,0.764032096,Uninterrupted
72,31,Full,3Iron,73,0.810264856,Uninterrupted
93,31,Ordered,3Iron,1,0.655471176,Interrupted
93,31,Ordered,3Iron,6,0.579886094,Interrupted
93,31,Ordered,3Iron,10,0.666628778,Interrupted
93,31,Ordered,3Iron,19,0.704123318,Interrupted
93,31,Ordered,3Iron,23,0.606780261,Interrupted
93,31,Ordered,3Iron,25,0.54794224,Interrupted
93,31,Ordered,3Iron,26,0.580942966,Interrupted
93,31,Ordered,3Iron,27,0.608898312,Interrupted
93,31,Ordered,3Iron,36,0.758055568,Interrupted
93,31,Ordered,3Iron,35,0.61358811,Interrupted
93,31,Ordered,3Iron,31,0.709189638,Interrupted
93,31,Ordered,3Iron,41,0.725736678,Interrupted
93,31,Ordered,3Iron,42,0.560807429,Interrupted
93,31,Ordered,3Iron,50,0.612434492,Interrupted
93,31,Ordered,3Iron,52,0.707132399,Interrupted
93,31,Ordered,3Iron,58,0.74134323,Interrupted
93,31,Ordered,3Iron,59,0.643785134,Interrupted
93,31,Ordered,3Iron,66,0.632752985,Interrupted
93,31,Ordered,3Iron,74,0.712415591,Interrupted
40,9,Jumbled,3Iron,1,0.710933268,Jumbled
40,9,Jumbled,3Iron,2,0.735333443,Jumbled
40,9,Jumbled,3Iron,3,0.746479392,Jumbled
40,9,Jumbled,3Iron,4,0.750346661,Jumbled
40,9,Jumbled,3Iron,5,0.668865994,Jumbled
40,9,Jumbled,3Iron,6,0.754853129,Jumbled
40,9,Jumbled,3Iron,29,0.634174228,Jumbled
40,9,Jumbled,3Iron,44,0.661278576,Jumbled
40,9,Jumbled,3Iron,45,0.769600391,Jumbled
40,9,Jumbled,3Iron,46,0.702241033,Jumbled
40,9,Jumbled,3Iron,47,0.7342325,Jumbled
40,9,Jumbled,3Iron,7,0.762884647,Jumbled
40,9,Jumbled,3Iron,8,0.778273463,Jumbled
40,9,Jumbled,3Iron,9,0.831595093,Jumbled
40,9,Jumbled,3Iron,10,0.714369327,Jumbled
40,9,Jumbled,3Iron,11,0.75797081,Jumbled
40,9,Jumbled,3Iron,37,0.8282516,Jumbled
40,9,Jumbled,3Iron,38,0.65608862,Jumbled
40,9,Jumbled,3Iron,63,0.756839037,Jumbled
40,9,Jumbled,3Iron,31,0.735488206,Jumbled
40,9,Jumbled,3Iron,29,0.634839207,Jumbled
40,9,Jumbled,3Iron,51,0.657697469,Jumbled
40,9,Jumbled,3Iron,52,0.734328434,Jumbled
40,9,Jumbled,3Iron,39,0.783751249,Jumbled
40,9,Jumbled,3Iron,41,0.77997601,Jumbled
40,9,Jumbled,3Iron,33,0.714180321,Jumbled
40,9,Jumbled,3Iron,32,0.699062973,Jumbled
40,9,Jumbled,3Iron,59,0.804856956,Jumbled
40,9,Jumbled,3Iron,60,0.616256356,Jumbled
40,9,Jumbled,3Iron,61,0.766844183,Jumbled
40,9,Jumbled,3Iron,66,0.565365262,Jumbled
40,9,Jumbled,3Iron,67,0.651006564,Jumbled
40,9,Jumbled,3Iron,68,0.531739492,Jumbled
40,9,Jumbled,3Iron,69,0.757345676,Jumbled
40,9,Jumbled,3Iron,70,0.723715425,Jumbled
40,9,Jumbled,3Iron,71,0.85727191,Jumbled
40,9,Jumbled,3Iron,72,0.772117496,Jumbled
40,9,Jumbled,3Iron,73,0.790253818,Jumbled
40,9,Jumbled,3Iron,74,0.545896627,Jumbled
30,24,Ordered,3Iron,1,0.814706951,Interrupted
30,24,Ordered,3Iron,2,0.735559642,Interrupted
30,24,Ordered,3Iron,4,0.681916282,Interrupted
30,24,Ordered,3Iron,5,0.707737297,Interrupted
30,24,Ordered,3Iron,6,0.766144335,Interrupted
30,24,Ordered,3Iron,8,0.805812865,Interrupted
30,24,Ordered,3Iron,9,0.586290188,Interrupted
30,24,Ordered,3Iron,10,0.655209064,Interrupted
30,24,Ordered,3Iron,12,0.70168519,Interrupted
30,24,Ordered,3Iron,34,0.654182404,Interrupted
30,24,Ordered,3Iron,17,0.712020457,Interrupted
30,24,Ordered,3Iron,19,0.762342244,Interrupted
30,24,Ordered,3Iron,20,0.553097159,Interrupted
30,24,Ordered,3Iron,24,0.588787578,Interrupted
30,24,Ordered,3Iron,25,0.678316832,Interrupted
30,24,Ordered,3Iron,26,0.693336606,Interrupted
30,24,Ordered,3Iron,27,0.705419362,Interrupted
30,24,Ordered,3Iron,31,0.656295091,Interrupted
30,24,Ordered,3Iron,38,0.762373984,Interrupted
30,24,Ordered,3Iron,42,0.600704789,Interrupted
30,24,Ordered,3Iron,41,0.750298023,Interrupted
30,24,Ordered,3Iron,43,0.834661722,Interrupted
30,24,Ordered,3Iron,46,0.730374426,Interrupted
30,24,Ordered,3Iron,45,0.851293325,Interrupted
30,24,Ordered,3Iron,47,0.611258239,Interrupted
30,24,Ordered,3Iron,50,0.73073341,Interrupted
30,24,Ordered,3Iron,58,0.686581999,Interrupted
30,24,Ordered,3Iron,57,0.616195694,Interrupted
30,24,Ordered,3Iron,59,0.636395037,Interrupted
30,24,Ordered,3Iron,61,0.637705281,Interrupted
30,24,Ordered,3Iron,72,0.696251795,Interrupted
30,24,Ordered,3Iron,73,0.851363182,Interrupted
30,24,Ordered,3Iron,74,0.687879145,Interrupted
1,2,Ordered,3Iron,1,0.714504495,Interrupted
1,2,Ordered,3Iron,2,0.806412786,Interrupted
1,2,Ordered,3Iron,3,0.714424103,Interrupted
1,2,Ordered,3Iron,4,0.814180911,Interrupted
1,2,Ordered,3Iron,5,0.701818675,Interrupted
1,2,Ordered,3Iron,6,0.69282338,Interrupted
1,2,Ordered,3Iron,7,0.717533797,Interrupted
1,2,Ordered,3Iron,9,0.521798007,Interrupted
1,2,Ordered,3Iron,10,0.800656378,Interrupted
1,2,Ordered,3Iron,11,0.685598537,Interrupted
1,2,Ordered,3Iron,12,0.768943489,Interrupted
1,2,Ordered,3Iron,13,0.850973904,Interrupted
1,2,Ordered,3Iron,14,0.715367645,Interrupted
1,2,Ordered,3Iron,15,0.727130443,Interrupted
1,2,Ordered,3Iron,16,0.630558997,Interrupted
1,2,Ordered,3Iron,17,0.813769341,Interrupted
1,2,Ordered,3Iron,19,0.79151237,Interrupted
1,2,Ordered,3Iron,22,0.737758219,Interrupted
1,2,Ordered,3Iron,23,0.667334288,Interrupted
1,2,Ordered,3Iron,24,0.637829691,Interrupted
1,2,Ordered,3Iron,25,0.716388285,Interrupted
1,2,Ordered,3Iron,26,0.688327312,Interrupted
1,2,Ordered,3Iron,27,0.841376871,Interrupted
1,2,Ordered,3Iron,28,0.733039394,Interrupted
1,2,Ordered,3Iron,29,0.607517228,Interrupted
1,2,Ordered,3Iron,30,0.737824991,Interrupted
1,2,Ordered,3Iron,31,0.716474473,Interrupted
1,2,Ordered,3Iron,32,0.695737928,Interrupted
1,2,Ordered,3Iron,34,0.649560288,Interrupted
1,2,Ordered,3Iron,33,0.659101874,Interrupted
1,2,Ordered,3Iron,35,0.863543361,Interrupted
1,2,Ordered,3Iron,37,0.719311759,Interrupted
1,2,Ordered,3Iron,38,0.667005062,Interrupted
1,2,Ordered,3Iron,39,0.765482426,Interrupted
1,2,Ordered,3Iron,41,0.792310059,Interrupted
1,2,Ordered,3Iron,42,0.809895754,Interrupted
1,2,Ordered,3Iron,43,0.767326534,Interrupted
1,2,Ordered,3Iron,49,0.550341927,Interrupted
1,2,Ordered,3Iron,50,0.634339884,Interrupted
1,2,Ordered,3Iron,51,0.631290019,Interrupted
1,2,Ordered,3Iron,52,0.803430319,Interrupted
1,2,Ordered,3Iron,55,0.863799393,Interrupted
1,2,Ordered,3Iron,56,0.863586843,Interrupted
1,2,Ordered,3Iron,58,0.752459288,Interrupted
1,2,Ordered,3Iron,59,0.912281036,Interrupted
1,2,Ordered,3Iron,60,0.725458086,Interrupted
1,2,Ordered,3Iron,61,0.823324114,Interrupted
1,2,Ordered,3Iron,62,0.782996684,Interrupted
1,2,Ordered,3Iron,72,0.827768415,Interrupted
1,2,Ordered,3Iron,64,0.56781885,Interrupted
1,2,Ordered,3Iron,65,0.743017465,Interrupted
1,2,Ordered,3Iron,44,0.731294513,Interrupted
1,2,Ordered,3Iron,45,0.881495833,Interrupted
1,2,Ordered,3Iron,46,0.807383686,Interrupted
1,2,Ordered,3Iron,47,0.684478015,Interrupted
1,2,Ordered,3Iron,66,0.695626587,Interrupted
1,2,Ordered,3Iron,67,0.638005123,Interrupted
1,2,Ordered,3Iron,68,0.602059849,Interrupted
1,2,Ordered,3Iron,69,0.745771199,Interrupted
1,2,Ordered,3Iron,70,0.785630792,Interrupted
1,2,Ordered,3Iron,71,0.826622605,Interrupted
1,2,Ordered,3Iron,72,0.674650162,Interrupted
1,2,Ordered,3Iron,73,0.854320824,Interrupted
55,23,Full,3Iron,1,0.716084987,Uninterrupted
55,23,Full,3Iron,4,0.60682255,Uninterrupted
55,23,Full,3Iron,5,0.756664395,Uninterrupted
55,23,Full,3Iron,6,0.666989043,Uninterrupted
55,23,Full,3Iron,7,0.704096109,Uninterrupted
55,23,Full,3Iron,10,0.649261087,Uninterrupted
55,23,Full,3Iron,19,0.741793111,Uninterrupted
55,23,Full,3Iron,23,0.5905426,Uninterrupted
55,23,Full,3Iron,25,0.610218927,Uninterrupted
55,23,Full,3Iron,26,0.501505918,Uninterrupted
55,23,Full,3Iron,22,0.663035318,Uninterrupted
55,23,Full,3Iron,26,0.509233212,Uninterrupted
55,23,Full,3Iron,29,0.470065545,Uninterrupted
55,23,Full,3Iron,31,0.7789132,Uninterrupted
55,23,Full,3Iron,36,0.759770811,Uninterrupted
55,23,Full,3Iron,35,0.550259236,Uninterrupted
55,23,Full,3Iron,29,0.698976696,Uninterrupted
55,23,Full,3Iron,41,0.787163496,Uninterrupted
55,23,Full,3Iron,42,0.715198621,Uninterrupted
55,23,Full,3Iron,45,0.87804544,Uninterrupted
55,23,Full,3Iron,46,0.666623682,Uninterrupted
55,23,Full,3Iron,47,0.647014439,Uninterrupted
55,23,Full,3Iron,49,0.54992814,Uninterrupted
55,23,Full,3Iron,50,0.582335815,Uninterrupted
55,23,Full,3Iron,55,0.85480684,Uninterrupted
55,23,Full,3Iron,58,0.678242221,Uninterrupted
55,23,Full,3Iron,59,0.670428514,Uninterrupted
55,23,Full,3Iron,61,0.56551709,Uninterrupted
55,23,Full,3Iron,62,0.582522839,Uninterrupted
55,23,Full,3Iron,64,0.525241064,Uninterrupted
55,23,Full,3Iron,63,0.742931485,Uninterrupted
55,23,Full,3Iron,65,0.664983392,Uninterrupted
55,23,Full,3Iron,44,0.60820426,Uninterrupted
55,23,Full,3Iron,66,0.545775235,Uninterrupted
55,23,Full,3Iron,68,0.624192595,Uninterrupted
55,23,Full,3Iron,69,0.753887177,Uninterrupted
55,23,Full,3Iron,70,0.656388581,Uninterrupted
55,23,Full,3Iron,72,0.647437543,Uninterrupted
55,23,Full,3Iron,74,0.637988776,Uninterrupted
55,23,Full,3Iron,73,0.78251183,Uninterrupted
25,27,Ordered,3Iron,1,0.773497403,Interrupted
25,27,Ordered,3Iron,5,0.698070019,Interrupted
25,27,Ordered,3Iron,6,0.701520175,Interrupted
25,27,Ordered,3Iron,10,0.655209064,Interrupted
25,27,Ordered,3Iron,13,0.74958016,Interrupted
25,27,Ordered,3Iron,19,0.698430002,Interrupted
25,27,Ordered,3Iron,22,0.658052027,Interrupted
25,27,Ordered,3Iron,26,0.501505918,Interrupted
25,27,Ordered,3Iron,25,0.612220824,Interrupted
25,27,Ordered,3Iron,26,0.702738911,Interrupted
25,27,Ordered,3Iron,28,0.723337501,Interrupted
25,27,Ordered,3Iron,29,0.611891627,Interrupted
25,27,Ordered,3Iron,31,0.637733728,Interrupted
25,27,Ordered,3Iron,36,0.779849648,Interrupted
25,27,Ordered,3Iron,37,0.693893448,Interrupted
25,27,Ordered,3Iron,38,0.731284767,Interrupted
25,27,Ordered,3Iron,7,0.632505268,Interrupted
25,27,Ordered,3Iron,41,0.807734728,Interrupted
25,27,Ordered,3Iron,39,0.613732636,Interrupted
25,27,Ordered,3Iron,42,0.684467554,Interrupted
25,27,Ordered,3Iron,43,0.578018874,Interrupted
25,27,Ordered,3Iron,44,0.639054805,Interrupted
25,27,Ordered,3Iron,45,0.791564971,Interrupted
25,27,Ordered,3Iron,44,0.647228658,Interrupted
25,27,Ordered,3Iron,65,0.569468349,Interrupted
25,27,Ordered,3Iron,50,0.643486798,Interrupted
25,27,Ordered,3Iron,51,0.568595067,Interrupted
25,27,Ordered,3Iron,59,0.670428514,Interrupted
25,27,Ordered,3Iron,66,0.594311655,Interrupted
25,27,Ordered,3Iron,68,0.531315833,Interrupted
25,27,Ordered,3Iron,69,0.711706609,Interrupted
25,27,Ordered,3Iron,70,0.595004171,Interrupted
25,27,Ordered,3Iron,74,0.811597407,Interrupted
86,25,Ordered,3Iron,1,0.801651835,Interrupted
86,25,Ordered,3Iron,6,0.648727402,Interrupted
86,25,Ordered,3Iron,10,0.641881227,Interrupted
86,25,Ordered,3Iron,12,0.562266681,Interrupted
86,25,Ordered,3Iron,19,0.686288238,Interrupted
86,25,Ordered,3Iron,22,0.577773601,Interrupted
86,25,Ordered,3Iron,26,0.501505918,Interrupted
86,25,Ordered,3Iron,25,0.588066563,Interrupted
86,25,Ordered,3Iron,26,0.539014764,Interrupted
86,25,Ordered,3Iron,36,0.67101039,Interrupted
86,25,Ordered,3Iron,35,0.6330733,Interrupted
86,25,Ordered,3Iron,38,0.663785458,Interrupted
86,25,Ordered,3Iron,42,0.608702928,Interrupted
86,25,Ordered,3Iron,50,0.608467549,Interrupted
86,25,Ordered,3Iron,52,0.786182135,Interrupted
86,25,Ordered,3Iron,58,0.720717072,Interrupted
86,25,Ordered,3Iron,59,0.659561485,Interrupted
86,25,Ordered,3Iron,62,0.6306867,Interrupted
86,25,Ordered,3Iron,66,0.559982911,Interrupted
86,25,Ordered,3Iron,68,0.631375045,Interrupted
86,25,Ordered,3Iron,70,0.708485961,Interrupted
86,25,Ordered,3Iron,74,0.57853362,Interrupted
17,24,Full,3Iron,1,0.793573916,Uninterrupted
17,24,Full,3Iron,5,0.668568999,Uninterrupted
17,24,Full,3Iron,6,0.706742555,Uninterrupted
17,24,Full,3Iron,10,0.655209064,Uninterrupted
17,24,Full,3Iron,19,0.680842936,Uninterrupted
17,24,Full,3Iron,35,0.646562278,Uninterrupted
17,24,Full,3Iron,25,0.588393837,Uninterrupted
17,24,Full,3Iron,26,0.507679296,Uninterrupted
17,24,Full,3Iron,22,0.709865898,Uninterrupted
17,24,Full,3Iron,26,0.585013613,Uninterrupted
17,24,Full,3Iron,29,0.708561838,Uninterrupted
17,24,Full,3Iron,31,0.616133332,Uninterrupted
17,24,Full,3Iron,32,0.672291309,Uninterrupted
17,24,Full,3Iron,37,0.7271263,Uninterrupted
17,24,Full,3Iron,38,0.5316118,Uninterrupted
17,24,Full,3Iron,41,0.75878644,Uninterrupted
17,24,Full,3Iron,42,0.684954733,Uninterrupted
17,24,Full,3Iron,43,0.674686253,Uninterrupted
17,24,Full,3Iron,66,0.570921928,Uninterrupted
17,24,Full,3Iron,68,0.676797971,Uninterrupted
17,24,Full,3Iron,58,0.67665635,Uninterrupted
17,24,Full,3Iron,59,0.61049974,Uninterrupted
17,24,Full,3Iron,61,0.612381414,Uninterrupted
17,24,Full,3Iron,63,0.784819841,Uninterrupted
17,24,Full,3Iron,65,0.628855988,Uninterrupted
17,24,Full,3Iron,66,0.589183047,Uninterrupted
17,24,Full,3Iron,52,0.79190141,Uninterrupted
17,24,Full,3Iron,74,0.762506247,Uninterrupted
67,16,Full,3Iron,1,0.75616923,Uninterrupted
67,16,Full,3Iron,5,0.72471875,Uninterrupted
67,16,Full,3Iron,6,0.694048285,Uninterrupted
67,16,Full,3Iron,7,0.646871597,Uninterrupted
67,16,Full,3Iron,10,0.655209064,Uninterrupted
67,16,Full,3Iron,35,0.602256507,Uninterrupted
67,16,Full,3Iron,19,0.700338632,Uninterrupted
67,16,Full,3Iron,20,0.631087795,Uninterrupted
67,16,Full,3Iron,23,0.690735549,Uninterrupted
67,16,Full,3Iron,26,0.504606617,Uninterrupted
67,16,Full,3Iron,22,0.605622455,Uninterrupted
67,16,Full,3Iron,26,0.648308054,Uninterrupted
67,16,Full,3Iron,34,0.649675667,Uninterrupted
67,16,Full,3Iron,31,0.77589947,Uninterrupted
67,16,Full,3Iron,38,0.698265404,Uninterrupted
67,16,Full,3Iron,41,0.732512191,Uninterrupted
67,16,Full,3Iron,42,0.523750879,Uninterrupted
67,16,Full,3Iron,43,0.735585093,Uninterrupted
67,16,Full,3Iron,46,0.777815282,Uninterrupted
67,16,Full,3Iron,47,0.598510265,Uninterrupted
67,16,Full,3Iron,49,0.731850818,Uninterrupted
67,16,Full,3Iron,50,0.677368835,Uninterrupted
67,16,Full,3Iron,63,0.674801648,Uninterrupted
67,16,Full,3Iron,51,0.604299039,Uninterrupted
67,16,Full,3Iron,52,0.683475643,Uninterrupted
67,16,Full,3Iron,58,0.694286406,Uninterrupted
67,16,Full,3Iron,59,0.710680425,Uninterrupted
67,16,Full,3Iron,61,0.596793726,Uninterrupted
67,16,Full,3Iron,64,0.518056165,Uninterrupted
67,16,Full,3Iron,62,0.665794432,Uninterrupted
67,16,Full,3Iron,66,0.593347624,Uninterrupted
67,16,Full,3Iron,74,0.78026706,Uninterrupted
39,11,Full,3Iron,3,0.745860428,Uninterrupted
39,11,Full,3Iron,6,0.670780078,Uninterrupted
39,11,Full,3Iron,10,0.618569046,Uninterrupted
39,11,Full,3Iron,19,0.718002886,Uninterrupted
39,11,Full,3Iron,25,0.531832319,Uninterrupted
39,11,Full,3Iron,26,0.596171752,Uninterrupted
39,11,Full,3Iron,31,0.567276895,Uninterrupted
39,11,Full,3Iron,34,0.569733545,Uninterrupted
39,11,Full,3Iron,36,0.62424244,Uninterrupted
39,11,Full,3Iron,38,0.68090339,Uninterrupted
39,11,Full,3Iron,41,0.599351525,Uninterrupted
39,11,Full,3Iron,42,0.703562051,Uninterrupted
39,11,Full,3Iron,49,0.638832986,Uninterrupted
39,11,Full,3Iron,51,0.589097679,Uninterrupted
39,11,Full,3Iron,58,0.672608823,Uninterrupted
39,11,Full,3Iron,59,0.571009435,Uninterrupted
39,11,Full,3Iron,61,0.682424963,Uninterrupted
39,11,Full,3Iron,62,0.690249652,Uninterrupted
39,11,Full,3Iron,66,0.61934109,Uninterrupted
39,11,Full,3Iron,68,0.588309109,Uninterrupted
39,11,Full,3Iron,69,0.682863772,Uninterrupted
39,11,Full,3Iron,74,0.687077567,Uninterrupted
49,14,Ordered,3Iron,1,0.679081172,Interrupted
49,14,Ordered,3Iron,2,0.825469315,Interrupted
49,14,Ordered,3Iron,3,0.714024872,Interrupted
49,14,Ordered,3Iron,4,0.677808195,Interrupted
49,14,Ordered,3Iron,5,0.726461798,Interrupted
49,14,Ordered,3Iron,6,0.73924008,Interrupted
49,14,Ordered,3Iron,7,0.674119711,Interrupted
49,14,Ordered,3Iron,10,0.63487187,Interrupted
49,14,Ordered,3Iron,12,0.603743218,Interrupted
49,14,Ordered,3Iron,17,0.770169973,Interrupted
49,14,Ordered,3Iron,19,0.708039746,Interrupted
49,14,Ordered,3Iron,20,0.643857479,Interrupted
49,14,Ordered,3Iron,25,0.64305079,Interrupted
49,14,Ordered,3Iron,26,0.754816651,Interrupted
49,14,Ordered,3Iron,7,0.698902503,Interrupted
49,14,Ordered,3Iron,29,0.654891253,Interrupted
49,14,Ordered,3Iron,31,0.714241192,Interrupted
49,14,Ordered,3Iron,36,0.743012622,Interrupted
49,14,Ordered,3Iron,35,0.638878062,Interrupted
49,14,Ordered,3Iron,38,0.634139061,Interrupted
49,14,Ordered,3Iron,41,0.758986712,Interrupted
49,14,Ordered,3Iron,42,0.513243046,Interrupted
49,14,Ordered,3Iron,49,0.595459282,Interrupted
49,14,Ordered,3Iron,50,0.547682192,Interrupted
49,14,Ordered,3Iron,51,0.577710256,Interrupted
49,14,Ordered,3Iron,58,0.624863274,Interrupted
49,14,Ordered,3Iron,59,0.60006173,Interrupted
49,14,Ordered,3Iron,61,0.581237718,Interrupted
49,14,Ordered,3Iron,62,0.700553939,Interrupted
49,14,Ordered,3Iron,51,0.535694119,Interrupted
49,14,Ordered,3Iron,65,0.559897579,Interrupted
49,14,Ordered,3Iron,66,0.664251775,Interrupted
49,14,Ordered,3Iron,70,0.60047885,Interrupted
49,14,Ordered,3Iron,58,0.495449939,Interrupted
49,14,Ordered,3Iron,74,0.813439816,Interrupted
83,20,Jumbled,3Iron,3,0.738795102,Jumbled
83,20,Jumbled,3Iron,4,0.65920347,Jumbled
83,20,Jumbled,3Iron,5,0.704423726,Jumbled
83,20,Jumbled,3Iron,6,0.699031442,Jumbled
83,20,Jumbled,3Iron,7,0.744126245,Jumbled
83,20,Jumbled,3Iron,9,0.753108829,Jumbled
83,20,Jumbled,3Iron,10,0.690294102,Jumbled
83,20,Jumbled,3Iron,11,0.783692807,Jumbled
83,20,Jumbled,3Iron,12,0.756378114,Jumbled
83,20,Jumbled,3Iron,13,0.711669147,Jumbled
83,20,Jumbled,3Iron,17,0.757895172,Jumbled
83,20,Jumbled,3Iron,19,0.736073896,Jumbled
83,20,Jumbled,3Iron,20,0.63144125,Jumbled
83,20,Jumbled,3Iron,22,0.725891531,Jumbled
83,20,Jumbled,3Iron,23,0.79556787,Jumbled
83,20,Jumbled,3Iron,25,0.701668382,Jumbled
83,20,Jumbled,3Iron,24,0.607538693,Jumbled
83,20,Jumbled,3Iron,39,0.793441862,Jumbled
83,20,Jumbled,3Iron,28,0.654624045,Jumbled
83,20,Jumbled,3Iron,29,0.702741146,Jumbled
83,20,Jumbled,3Iron,31,0.742761135,Jumbled
83,20,Jumbled,3Iron,59,0.640951976,Jumbled
83,20,Jumbled,3Iron,32,0.769826233,Jumbled
83,20,Jumbled,3Iron,33,0.565224595,Jumbled
83,20,Jumbled,3Iron,59,0.789556444,Jumbled
83,20,Jumbled,3Iron,60,0.780631989,Jumbled
83,20,Jumbled,3Iron,61,0.736023217,Jumbled
83,20,Jumbled,3Iron,62,0.647302836,Jumbled
83,20,Jumbled,3Iron,50,0.752450377,Jumbled
83,20,Jumbled,3Iron,66,0.670402646,Jumbled
83,20,Jumbled,3Iron,51,0.603421576,Jumbled
83,20,Jumbled,3Iron,52,0.794535279,Jumbled
83,20,Jumbled,3Iron,67,0.585848227,Jumbled
83,20,Jumbled,3Iron,68,0.57782951,Jumbled
83,20,Jumbled,3Iron,69,0.521697849,Jumbled
83,20,Jumbled,3Iron,70,0.71969071,Jumbled
83,20,Jumbled,3Iron,43,0.708373845,Jumbled
83,20,Jumbled,3Iron,5,0.667311981,Jumbled
83,20,Jumbled,3Iron,6,0.701879129,Jumbled
83,20,Jumbled,3Iron,65,0.706427857,Jumbled
20,22,Ordered,3Iron,1,0.772356838,Interrupted
20,22,Ordered,3Iron,2,0.735559642,Interrupted
20,22,Ordered,3Iron,3,0.617522016,Interrupted
20,22,Ordered,3Iron,4,0.62851958,Interrupted
20,22,Ordered,3Iron,5,0.649383098,Interrupted
20,22,Ordered,3Iron,6,0.588598713,Interrupted
20,22,Ordered,3Iron,29,0.729113728,Interrupted
20,22,Ordered,3Iron,30,0.60968484,Interrupted
